,jurisdiccion_aplicacion,jurisdiccion_aplicacion_id,fecha_aplicacion,Vacunas1,Vacunas2,Casos,id,provincia,poblacion_2021_est,Vacunas_Acum,Porcentaje_Poblacion_Vacunada
254,CABA,02,2021-02-09,2161,945,815.0,02,CABA,3078836,38035,0.012353694708000037
255,CABA,02,2021-02-10,1266,549,804.0,02,CABA,3078836,39301,0.012764889068466135
256,CABA,02,2021-02-11,1306,406,782.0,02,CABA,3078836,40607,0.013189075351853752
257,CABA,02,2021-02-12,1064,674,718.0,02,CABA,3078836,41671,0.013534660501566176
258,CABA,02,2021-02-13,16,41,604.0,02,CABA,3078836,41687,0.013539857270734784
259,CABA,02,2021-02-14,1,29,476.0,02,CABA,3078836,41688,0.013540182068807822
260,CABA,02,2021-02-15,49,0,636.0,02,CABA,3078836,41737,0.013556097174386684
261,CABA,02,2021-02-16,7,43,617.0,02,CABA,3078836,41744,0.013558370760897949
262,CABA,02,2021-02-17,2063,452,974.0,02,CABA,3078836,43807,0.014228429185575328
263,CABA,02,2021-02-18,5490,345,903.0,02,CABA,3078836,49297,0.016011570606553907
264,CABA,02,2021-02-19,5253,219,863.0,02,CABA,3078836,54550,0.01771773488422248
265,CABA,02,2021-02-20,1218,15,376.0,02,CABA,3078836,55768,0.018113338937182755
266,CABA,02,2021-02-21,832,1,722.0,02,CABA,3078836,56600,0.018383570933950363
267,CABA,02,2021-02-22,9530,172,824.0,02,CABA,3078836,66130,0.021478896570002428
268,CABA,02,2021-02-23,9722,1652,810.0,02,CABA,3078836,75852,0.024636583436077792
269,CABA,02,2021-02-24,9845,1817,778.0,02,CABA,3078836,85697,0.027834220465136825
270,CABA,02,2021-02-25,10024,1847,769.0,02,CABA,3078836,95721,0.03108999634926966
271,CABA,02,2021-02-26,9601,2533,737.0,02,CABA,3078836,105322,0.034208382648507424
272,CABA,02,2021-02-27,1655,115,425.0,02,CABA,3078836,106977,0.0347459234593853
273,CABA,02,2021-02-28,477,160,693.0,02,CABA,3078836,107454,0.034900852140224425
274,CABA,02,2021-03-01,8257,1124,679.0,02,CABA,3078836,115711,0.03758270982929912
275,CABA,02,2021-03-02,7874,1235,791.0,02,CABA,3078836,123585,0.04014016985640027
276,CABA,02,2021-03-03,7404,1633,676.0,02,CABA,3078836,130989,0.04254497478917357
277,CABA,02,2021-03-04,3364,1191,781.0,02,CABA,3078836,134353,0.04363759550687338
278,CABA,02,2021-03-05,2774,1167,815.0,02,CABA,3078836,137127,0.04453858536148077
279,CABA,02,2021-03-06,2929,120,658.0,02,CABA,3078836,140056,0.04548991891740905
280,CABA,02,2021-03-07,2812,22,521.0,02,CABA,3078836,142868,0.046403251098791884
281,CABA,02,2021-03-08,4805,430,793.0,02,CABA,3078836,147673,0.04796390583973943
282,CABA,02,2021-03-09,10791,281,933.0,02,CABA,3078836,158464,0.051468801845892406
283,CABA,02,2021-03-10,12547,653,891.0,02,CABA,3078836,171011,0.0555440432683001
284,CABA,02,2021-03-11,14249,3708,825.0,02,CABA,3078836,185260,0.06017209101101845
285,CABA,02,2021-03-12,9734,4639,898.0,02,CABA,3078836,194994,0.06333367545397027
286,CABA,02,2021-03-13,5891,815,684.0,02,CABA,3078836,200885,0.06524706090223707
287,CABA,02,2021-03-14,4266,730,704.0,02,CABA,3078836,205151,0.06663264948181716
288,CABA,02,2021-03-15,7943,4329,869.0,02,CABA,3078836,213094,0.06921252057595793
289,CABA,02,2021-03-16,10198,3739,968.0,02,CABA,3078836,223292,0.07252481132479938
290,CABA,02,2021-03-17,9800,4127,1094.0,02,CABA,3078836,233092,0.07570783244057169
291,CABA,02,2021-03-18,11436,3394,947.0,02,CABA,3078836,244528,0.07942222320383417
292,CABA,02,2021-03-19,11052,3545,973.0,02,CABA,3078836,255580,0.08301189150705007
293,CABA,02,2021-03-20,6643,570,910.0,02,CABA,3078836,262223,0.08516952510624146
294,CABA,02,2021-03-21,4650,612,627.0,02,CABA,3078836,266873,0.08667983614586812
295,CABA,02,2021-03-22,4043,3309,1142.0,02,CABA,3078836,270916,0.08799299475516072
296,CABA,02,2021-03-23,7863,2661,1265.0,02,CABA,3078836,278779,0.09054688200345845
297,CABA,02,2021-03-24,5655,293,1212.0,02,CABA,3078836,284434,0.09238361510648829
298,CABA,02,2021-03-25,5272,1694,1634.0,02,CABA,3078836,289706,0.09409595054754459
299,CABA,02,2021-03-26,2942,1599,1525.0,02,CABA,3078836,292648,0.09505150647842237
300,CABA,02,2021-03-27,2771,52,1293.0,02,CABA,3078836,295419,0.09595152193881064
301,CABA,02,2021-03-28,2563,24,1173.0,02,CABA,3078836,297982,0.09678397940000702
302,CABA,02,2021-03-29,7395,1288,1702.0,02,CABA,3078836,305377,0.09918586115012297
303,CABA,02,2021-03-30,9397,1438,1845.0,02,CABA,3078836,314774,0.10223798864246098
304,CABA,02,2021-03-31,12195,1152,1765.0,02,CABA,3078836,326969,0.1061989011431593
305,CABA,02,2021-04-01,12035,155,1632.0,02,CABA,3078836,339004,0.11010784595217153
306,CABA,02,2021-04-02,11580,1,1957.0,02,CABA,3078836,350584,0.11386900763795149
307,CABA,02,2021-04-03,9797,0,2437.0,02,CABA,3078836,360381,0.11705105435950469
308,CABA,02,2021-04-04,2748,39,1884.0,02,CABA,3078836,363129,0.1179435994642131
309,CABA,02,2021-04-05,16147,761,2542.0,02,CABA,3078836,379276,0.12318811394955756
310,CABA,02,2021-04-06,18054,600,2980.0,02,CABA,3078836,397330,0.12905201836018548
311,CABA,02,2021-04-07,19593,761,2293.0,02,CABA,3078836,416923,0.13541578700521886
312,CABA,02,2021-04-08,21028,372,3163.0,02,CABA,3078836,437951,0.14224564088506175
313,CABA,02,2021-04-09,18412,896,2525.0,02,CABA,3078836,456363,0.14822582300583728
314,CABA,02,2021-04-10,6533,1333,2525.0,02,CABA,3078836,462896,0.15034772881699449
315,CABA,02,2021-04-11,6179,1328,3015.0,02,CABA,3078836,469075,0.15235465611029622
316,CABA,02,2021-04-12,20097,887,2519.0,02,CABA,3078836,489172,0.15888212298414076
317,CABA,02,2021-04-13,15388,4262,2848.0,02,CABA,3078836,504560,0.1638801157320494
318,CABA,02,2021-04-14,11905,4686,2180.0,02,CABA,3078836,516465,0.16774683679156668
319,CABA,02,2021-04-15,4953,4242,3188.0,02,CABA,3078836,521418,0.16935556164732385
320,CABA,02,2021-04-16,9446,420,2924.0,02,CABA,3078836,530864,0.17242360424524072
321,CABA,02,2021-04-17,710,13,3236.0,02,CABA,3078836,531574,0.1726542108770977
322,CABA,02,2021-04-18,298,1,2810.0,02,CABA,3078836,531872,0.17275100070286303
323,CABA,02,2021-04-19,10416,80,2682.0,02,CABA,3078836,542288,0.17613409743162675
324,CABA,02,2021-04-20,11067,5826,3266.0,02,CABA,3078836,553355,0.17972863770593822
325,CABA,02,2021-04-21,20573,83,2442.0,02,CABA,3078836,573928,0.18641070846254884
326,CABA,02,2021-04-22,24007,10,3175.0,02,CABA,3078836,597935,0.1942081358019719
327,CABA,02,2021-04-23,23382,29,2841.0,02,CABA,3078836,621317,0.20180256434574625
328,CABA,02,2021-04-24,6402,0,2419.0,02,CABA,3078836,627719,0.20388192160933546
329,CABA,02,2021-04-25,202,0,2482.0,02,CABA,3078836,627921,0.20394753082008915
330,CABA,02,2021-04-26,3906,67,2532.0,02,CABA,3078836,631827,0.20521619209337555
331,CABA,02,2021-04-27,4213,124,2733.0,02,CABA,3078836,636040,0.2065845663750846
332,CABA,02,2021-04-28,6726,16960,2773.0,02,CABA,3078836,642766,0.20876915821433814
333,CABA,02,2021-04-29,7739,12709,2686.0,02,CABA,3078836,650505,0.21128277050157918
334,CABA,02,2021-04-30,3708,58,2184.0,02,CABA,3078836,654213,0.21248712175640405
335,CABA,02,2021-05-01,1244,332,1823.0,02,CABA,3078836,655457,0.2128911705592633
336,CABA,02,2021-05-02,2235,11869,1824.0,02,CABA,3078836,657692,0.21361709425250322
337,CABA,02,2021-05-03,14464,5601,2734.0,02,CABA,3078836,672156,0.21831497358092475
338,CABA,02,2021-05-04,25795,548,2688.0,02,CABA,3078836,697951,0.22669313987493975
339,CABA,02,2021-05-05,9152,17421,2323.0,02,CABA,3078836,707103,0.22966569183938346
340,CABA,02,2021-05-06,6787,2983,2380.0,02,CABA,3078836,713890,0.23187009636109232
341,CABA,02,2021-05-07,3823,18049,2306.0,02,CABA,3078836,717713,0.23311179939431656
342,CABA,02,2021-05-08,2690,14959,1435.0,02,CABA,3078836,720403,0.23398550621078876
343,CABA,02,2021-05-09,113,237,1534.0,02,CABA,3078836,720516,0.23402220839304205
344,CABA,02,2021-05-10,2692,1103,2351.0,02,CABA,3078836,723208,0.23489656480566032
345,CABA,02,2021-05-11,7006,622,2914.0,02,CABA,3078836,730214,0.2371721001053645
346,CABA,02,2021-05-12,7236,1062,1714.0,02,CABA,3078836,737450,0.23952233896186742
347,CABA,02,2021-05-13,2978,5581,2464.0,02,CABA,3078836,740428,0.24048958762337455
348,CABA,02,2021-05-14,2832,1753,2287.0,02,CABA,3078836,743260,0.24140941576621813
349,CABA,02,2021-05-15,11633,390,2404.0,02,CABA,3078836,754893,0.2451877917498691
350,CABA,02,2021-05-16,2983,188,1905.0,02,CABA,3078836,757876,0.24615666440174144
351,CABA,02,2021-05-17,7540,1094,3430.0,02,CABA,3078836,765416,0.2486056418724479
352,CABA,02,2021-05-18,8114,836,3198.0,02,CABA,3078836,773530,0.25124105343707814
353,CABA,02,2021-05-19,5827,1544,2982.0,02,CABA,3078836,779357,0.25313365180867053
354,CABA,02,2021-05-20,21629,1758,2614.0,02,CABA,3078836,800986,0.2601587093304093
355,CABA,02,2021-05-21,2355,5256,3169.0,02,CABA,3078836,803341,0.2609236087924138
356,CABA,02,2021-05-22,3400,390,2351.0,02,CABA,3078836,806741,0.26202792224074295
357,CABA,02,2021-05-23,4663,2,1714.0,02,CABA,3078836,811404,0.2635424556553191
358,CABA,02,2021-05-24,1759,1199,2204.0,02,CABA,3078836,813163,0.2641137754657929
359,CABA,02,2021-05-25,1568,11683,2797.0,02,CABA,3078836,814731,0.26462305884431647
360,CABA,02,2021-05-26,2706,4231,2849.0,02,CABA,3078836,817437,0.2655019624299573
361,CABA,02,2021-05-27,5959,19620,2892.0,02,CABA,3078836,823396,0.2674374341471907
362,CABA,02,2021-05-28,13859,12726,2787.0,02,CABA,3078836,837255,0.2719388106414242
363,CABA,02,2021-05-29,16658,1042,1654.0,02,CABA,3078836,853913,0.2773492969420911
364,CABA,02,2021-05-30,15914,171,1495.0,02,CABA,3078836,869827,0.2825181334764177
365,CABA,02,2021-05-31,22433,6081,2302.0,02,CABA,3078836,892260,0.289804328648879
366,CABA,02,2021-06-01,21866,3501,1976.0,02,CABA,3078836,914126,0.2969063633139277
367,CABA,02,2021-06-02,20831,2279,1854.0,02,CABA,3078836,934957,0.30367223197338217
368,CABA,02,2021-06-03,31622,1748,1903.0,02,CABA,3078836,966579,0.31394299663898956
369,CABA,02,2021-06-04,28854,1606,1709.0,02,CABA,3078836,995433,0.3233147202384278
370,CABA,02,2021-06-05,20123,1108,1401.0,02,CABA,3078836,1015556,0.3298506318621713
371,CABA,02,2021-06-06,17428,622,1243.0,02,CABA,3078836,1032984,0.3355112126790774
372,CABA,02,2021-06-07,27873,1182,1998.0,02,CABA,3078836,1060857,0.3445643093688654
373,CABA,02,2021-06-08,29040,1951,1665.0,02,CABA,3078836,1089897,0.35399644540988867
374,CABA,02,2021-06-09,26007,500,1630.0,02,CABA,3078836,1115904,0.36244346889538775
375,CABA,02,2021-06-10,29534,558,1856.0,02,CABA,3078836,1145438,0.3720360551844918
376,CABA,02,2021-06-11,7882,20174,1701.0,02,CABA,3078836,1153320,0.3745961135961773
377,CABA,02,2021-06-12,11466,2673,971.0,02,CABA,3078836,1164786,0.37832024830163086
378,CABA,02,2021-06-13,8339,114,985.0,02,CABA,3078836,1173125,0.3810287394326947
379,CABA,02,2021-06-14,12373,977,1836.0,02,CABA,3078836,1185498,0.38504746599039374
380,CABA,02,2021-06-15,27079,1691,1667.0,02,CABA,3078836,1212577,0.39384267301018955
381,CABA,02,2021-06-16,10347,9953,1417.0,02,CABA,3078836,1222924,0.3972033586719137
382,CABA,02,2021-06-17,17943,9823,1308.0,02,CABA,3078836,1240867,0.40303121049643437
383,CABA,02,2021-06-18,28633,2684,1355.0,02,CABA,3078836,1269500,0.4123311537217312
384,CABA,02,2021-06-19,21764,1089,1008.0,02,CABA,3078836,1291264,0.41940005898333005
385,CABA,02,2021-06-20,335,0,688.0,02,CABA,3078836,1291599,0.41950886633779777
386,CABA,02,2021-06-21,12045,539,920.0,02,CABA,3078836,1303644,0.4234210591275404
387,CABA,02,2021-06-22,9732,1447,1647.0,02,CABA,3078836,1313376,0.42658199397434615
388,CABA,02,2021-06-23,19675,1457,1416.0,02,CABA,3078836,1333051,0.43297239606136867
389,CABA,02,2021-06-24,34799,1426,1448.0,02,CABA,3078836,1367850,0.44427504420501773
390,CABA,02,2021-06-25,18492,14346,1510.0,02,CABA,3078836,1386342,0.4502812101716363
391,CABA,02,2021-06-26,3213,18284,1003.0,02,CABA,3078836,1389555,0.4513247863803074
392,CABA,02,2021-06-27,11401,5557,766.0,02,CABA,3078836,1400956,0.4550278092110135
393,CABA,02,2021-06-28,34272,3025,1158.0,02,CABA,3078836,1435228,0.4661592887701716
394,CABA,02,2021-06-29,33801,3462,1153.0,02,CABA,3078836,1469029,0.4771377884369288
395,CABA,02,2021-06-30,36022,2868,1193.0,02,CABA,3078836,1505051,0.4888376646239033
396,CABA,02,2021-07-01,22466,3717,1221.0,02,CABA,3078836,1527517,0.49613457813277484
397,CABA,02,2021-07-02,11784,16414,1098.0,02,CABA,3078836,1539301,0.49996199862545454
398,CABA,02,2021-07-03,17744,5260,828.0,02,CABA,3078836,1557045,0.5057252156334406
399,CABA,02,2021-07-04,20189,314,668.0,02,CABA,3078836,1577234,0.5122825639300047
400,CABA,02,2021-07-05,8105,2755,977.0,02,CABA,3078836,1585339,0.5149150523119777
401,CABA,02,2021-07-06,23574,1803,1278.0,02,CABA,3078836,1608913,0.5225718420857752
402,CABA,02,2021-07-07,10438,1894,971.0,02,CABA,3078836,1619351,0.5259620843721459
403,CABA,02,2021-07-08,34469,790,1132.0,02,CABA,3078836,1653820,0.5371575491516924
404,CABA,02,2021-07-09,24478,1088,784.0,02,CABA,3078836,1678298,0.5451079563835164
405,CABA,02,2021-07-10,19906,2252,869.0,02,CABA,3078836,1698204,0.5515733868254107
406,CABA,02,2021-07-11,2188,3504,628.0,02,CABA,3078836,1700392,0.5522840450092178
407,CABA,02,2021-07-12,33210,689,1046.0,02,CABA,3078836,1733602,0.5630705890148094
408,CABA,02,2021-07-13,18995,236,1015.0,02,CABA,3078836,1752597,0.5692401284121662
409,CABA,02,2021-07-14,6684,271,947.0,02,CABA,3078836,1759281,0.5714110787323521
410,CABA,02,2021-07-15,3298,29817,1004.0,02,CABA,3078836,1762579,0.5724822627772314
411,CABA,02,2021-07-16,2810,29790,880.0,02,CABA,3078836,1765389,0.5733949453624682
412,CABA,02,2021-07-17,15762,9666,662.0,02,CABA,3078836,1781151,0.5785144125896929
413,CABA,02,2021-07-18,14126,8808,518.0,02,CABA,3078836,1795277,0.5831025101694277
414,CABA,02,2021-07-19,7451,26348,741.0,02,CABA,3078836,1802728,0.5855225806116338
415,CABA,02,2021-07-20,22021,15350,682.0,02,CABA,3078836,1824749,0.5926749589780034
416,CABA,02,2021-07-21,36523,782,634.0,02,CABA,3078836,1861272,0.60453755899957
417,CABA,02,2021-07-22,35737,325,724.0,02,CABA,3078836,1897009,0.6161448677357287
418,CABA,02,2021-07-23,19213,13756,711.0,02,CABA,3078836,1916222,0.6223852131130077
419,CABA,02,2021-07-24,1395,27443,546.0,02,CABA,3078836,1917617,0.6228383064248957
420,CABA,02,2021-07-25,25162,118,389.0,02,CABA,3078836,1942779,0.6310108755386776
421,CABA,02,2021-07-26,8876,30388,709.0,02,CABA,3078836,1951655,0.6338937832349628
422,CABA,02,2021-07-27,14224,19746,227.0,02,CABA,3078836,1965879,0.6385137110258552
423,CABA,02,2021-07-28,37298,661,,02,CABA,3078836,2003177,0.6506280295540262
424,CABA,02,2021-07-29,34116,1407,,02,CABA,3078836,2037293,0.6617088406137904
425,Catamarca,10,2020-12-29,303,0,59.0,10,Catamarca,418991,303,0.0007231658913914618
426,Catamarca,10,2020-12-30,338,0,119.0,10,Catamarca,418991,641,0.0015298657966400233
427,Catamarca,10,2021-01-03,11,0,36.0,10,Catamarca,418991,652,0.0015561193438522545
428,Catamarca,10,2021-01-04,277,0,67.0,10,Catamarca,418991,929,0.0022172313963784423
429,Catamarca,10,2021-01-05,281,0,64.0,10,Catamarca,418991,1210,0.002887890193345442
430,Catamarca,10,2021-01-06,7,0,49.0,10,Catamarca,418991,1217,0.002904596996116862
431,Catamarca,10,2021-01-07,342,0,71.0,10,Catamarca,418991,1559,0.0037208436458062346
432,Catamarca,10,2021-01-08,325,0,66.0,10,Catamarca,418991,1884,0.004496516631622159
433,Catamarca,10,2021-01-09,207,0,88.0,10,Catamarca,418991,2091,0.004990560656434148
434,Catamarca,10,2021-01-10,139,0,42.0,10,Catamarca,418991,2230,0.005322310025752343
435,Catamarca,10,2021-01-11,304,0,85.0,10,Catamarca,418991,2534,0.006047862603254008
436,Catamarca,10,2021-01-12,17,0,97.0,10,Catamarca,418991,2551,0.0060884362671274565
437,Catamarca,10,2021-01-15,1,0,324.0,10,Catamarca,418991,2552,0.006090822953237659
438,Catamarca,10,2021-01-19,0,236,156.0,10,Catamarca,418991,2552,0.006090822953237659
439,Catamarca,10,2021-01-20,1,301,49.0,10,Catamarca,418991,2553,0.006093209639347862
440,Catamarca,10,2021-01-21,0,5,116.0,10,Catamarca,418991,2553,0.006093209639347862
441,Catamarca,10,2021-01-25,0,238,64.0,10,Catamarca,418991,2553,0.006093209639347862
442,Catamarca,10,2021-01-26,0,281,132.0,10,Catamarca,418991,2553,0.006093209639347862
443,Catamarca,10,2021-01-27,0,68,82.0,10,Catamarca,418991,2553,0.006093209639347862
444,Catamarca,10,2021-01-28,0,309,63.0,10,Catamarca,418991,2553,0.006093209639347862
445,Catamarca,10,2021-01-29,1,292,116.0,10,Catamarca,418991,2554,0.006095596325458065
446,Catamarca,10,2021-01-30,0,175,163.0,10,Catamarca,418991,2554,0.006095596325458065
447,Catamarca,10,2021-01-31,1,99,150.0,10,Catamarca,418991,2555,0.006097983011568268
448,Catamarca,10,2021-02-01,1,282,67.0,10,Catamarca,418991,2556,0.00610036969767847
449,Catamarca,10,2021-02-02,0,68,97.0,10,Catamarca,418991,2556,0.00610036969767847
450,Catamarca,10,2021-02-03,7,14,134.0,10,Catamarca,418991,2563,0.006117076500449891
451,Catamarca,10,2021-02-04,349,25,134.0,10,Catamarca,418991,2912,0.0069500299529106834
452,Catamarca,10,2021-02-05,414,0,119.0,10,Catamarca,418991,3326,0.007938118002534661
453,Catamarca,10,2021-02-06,213,0,22.0,10,Catamarca,418991,3539,0.008446482144007866
454,Catamarca,10,2021-02-07,1,0,115.0,10,Catamarca,418991,3540,0.00844886883011807
455,Catamarca,10,2021-02-08,239,0,122.0,10,Catamarca,418991,3779,0.009019286810456549
456,Catamarca,10,2021-02-09,222,6,100.0,10,Catamarca,418991,4001,0.009549131126921582
457,Catamarca,10,2021-02-10,2,0,87.0,10,Catamarca,418991,4003,0.009553904499141987
458,Catamarca,10,2021-02-11,20,0,103.0,10,Catamarca,418991,4023,0.009601638221346043
459,Catamarca,10,2021-02-12,79,19,117.0,10,Catamarca,418991,4102,0.009790186424052067
460,Catamarca,10,2021-02-17,182,0,76.0,10,Catamarca,418991,4284,0.010224563296108985
461,Catamarca,10,2021-02-18,506,5,65.0,10,Catamarca,418991,4790,0.011432226467871625
462,Catamarca,10,2021-02-19,304,11,101.0,10,Catamarca,418991,5094,0.012157779045373289
463,Catamarca,10,2021-02-20,207,0,91.0,10,Catamarca,418991,5301,0.012651823070185279
464,Catamarca,10,2021-02-22,298,5,93.0,10,Catamarca,418991,5599,0.013363055531025726
465,Catamarca,10,2021-02-23,423,0,97.0,10,Catamarca,418991,6022,0.01437262375564153
466,Catamarca,10,2021-02-24,665,0,47.0,10,Catamarca,418991,6687,0.01595977001892642
467,Catamarca,10,2021-02-25,570,238,116.0,10,Catamarca,418991,7257,0.017320181101742042
468,Catamarca,10,2021-02-26,298,461,88.0,10,Catamarca,418991,7555,0.01803141356258249
469,Catamarca,10,2021-02-27,162,0,132.0,10,Catamarca,418991,7717,0.01841805671243535
470,Catamarca,10,2021-02-28,62,0,81.0,10,Catamarca,418991,7779,0.018566031251267927
471,Catamarca,10,2021-03-01,310,214,148.0,10,Catamarca,418991,8089,0.01930590394543081
472,Catamarca,10,2021-03-02,950,3,78.0,10,Catamarca,418991,9039,0.02157325575012351
473,Catamarca,10,2021-03-03,713,275,69.0,10,Catamarca,418991,9752,0.02327496294669814
474,Catamarca,10,2021-03-04,926,0,67.0,10,Catamarca,418991,10678,0.025485034284745973
475,Catamarca,10,2021-03-05,1122,235,82.0,10,Catamarca,418991,11800,0.028162896100393565
476,Catamarca,10,2021-03-06,1185,1,71.0,10,Catamarca,418991,12985,0.030991119140983934
477,Catamarca,10,2021-03-07,9,0,92.0,10,Catamarca,418991,12994,0.03101259931597576
478,Catamarca,10,2021-03-08,515,0,87.0,10,Catamarca,418991,13509,0.03224174266273023
479,Catamarca,10,2021-03-09,841,8,69.0,10,Catamarca,418991,14350,0.03424894568141082
480,Catamarca,10,2021-03-10,1094,1,86.0,10,Catamarca,418991,15444,0.03685998028597273
481,Catamarca,10,2021-03-11,2016,501,61.0,10,Catamarca,418991,17460,0.041671539484141665
482,Catamarca,10,2021-03-12,1935,347,130.0,10,Catamarca,418991,19395,0.04628977710738417
483,Catamarca,10,2021-03-13,701,30,99.0,10,Catamarca,418991,20096,0.04796284407063636
484,Catamarca,10,2021-03-14,61,0,80.0,10,Catamarca,418991,20157,0.04810843192335874
485,Catamarca,10,2021-03-15,176,262,97.0,10,Catamarca,418991,20333,0.048528488678754436
486,Catamarca,10,2021-03-16,1478,247,93.0,10,Catamarca,418991,21811,0.05205601074963424
487,Catamarca,10,2021-03-17,1076,298,137.0,10,Catamarca,418991,22887,0.0546240850042125
488,Catamarca,10,2021-03-18,999,208,102.0,10,Catamarca,418991,23886,0.057008384428305144
489,Catamarca,10,2021-03-19,220,12,117.0,10,Catamarca,418991,24106,0.057533455372549766
490,Catamarca,10,2021-03-20,592,0,73.0,10,Catamarca,418991,24698,0.05894637354978985
491,Catamarca,10,2021-03-21,101,0,71.0,10,Catamarca,418991,24799,0.05918742884692034
492,Catamarca,10,2021-03-22,359,2,102.0,10,Catamarca,418991,25158,0.06004424916048316
493,Catamarca,10,2021-03-23,566,294,58.0,10,Catamarca,418991,25724,0.06139511349885797
494,Catamarca,10,2021-03-24,6,0,108.0,10,Catamarca,418991,25730,0.06140943361551919
495,Catamarca,10,2021-03-25,1417,50,43.0,10,Catamarca,418991,27147,0.06479136783367662
496,Catamarca,10,2021-03-26,647,28,99.0,10,Catamarca,418991,27794,0.06633555374697786
