,fecha_apertura,residencia_provincia_nombre,residencia_provincia_id,cantidad
5772,2020-12-28,Santa Cruz,78,460
5773,2020-12-28,Santa Fe,82,1181
5774,2020-12-28,Santiago del Estero,86,72
5775,2020-12-28,Tierra del Fuego,94,108
5776,2020-12-28,Tucumán,90,189
5777,2020-12-29,Buenos Aires,06,4851
5778,2020-12-29,CABA,02,1269
5779,2020-12-29,Catamarca,10,59
5780,2020-12-29,Chaco,22,274
5781,2020-12-29,Chubut,26,678
5782,2020-12-29,Corrientes,18,59
5783,2020-12-29,Córdoba,14,667
5784,2020-12-29,Entre Ríos,30,461
5785,2020-12-29,Jujuy,38,13
5786,2020-12-29,La Pampa,42,344
5787,2020-12-29,La Rioja,46,11
5788,2020-12-29,Mendoza,50,163
5789,2020-12-29,Misiones,54,28
5790,2020-12-29,Neuquén,58,622
5791,2020-12-29,Río Negro,62,351
5792,2020-12-29,SIN ESPECIFICAR,99,8
5793,2020-12-29,Salta,66,92
5794,2020-12-29,San Juan,70,262
5795,2020-12-29,San Luis,74,45
5796,2020-12-29,Santa Cruz,78,500
5797,2020-12-29,Santa Fe,82,1285
5798,2020-12-29,Santiago del Estero,86,117
5799,2020-12-29,Tierra del Fuego,94,96
5800,2020-12-29,Tucumán,90,297
5801,2020-12-30,Buenos Aires,06,4842
5802,2020-12-30,CABA,02,1240
5803,2020-12-30,Catamarca,10,119
5804,2020-12-30,Chaco,22,226
5805,2020-12-30,Chubut,26,572
5806,2020-12-30,Corrientes,18,189
5807,2020-12-30,Córdoba,14,771
5808,2020-12-30,Entre Ríos,30,486
5809,2020-12-30,Formosa,34,4
5810,2020-12-30,Jujuy,38,14
5811,2020-12-30,La Pampa,42,420
5812,2020-12-30,La Rioja,46,11
5813,2020-12-30,Mendoza,50,163
5814,2020-12-30,Misiones,54,47
5815,2020-12-30,Neuquén,58,513
5816,2020-12-30,Río Negro,62,385
5817,2020-12-30,SIN ESPECIFICAR,99,15
5818,2020-12-30,Salta,66,44
5819,2020-12-30,San Juan,70,152
5820,2020-12-30,San Luis,74,31
5821,2020-12-30,Santa Cruz,78,481
5822,2020-12-30,Santa Fe,82,1296
5823,2020-12-30,Santiago del Estero,86,125
5824,2020-12-30,Tierra del Fuego,94,100
5825,2020-12-30,Tucumán,90,147
5826,2020-12-31,Buenos Aires,06,2501
5827,2020-12-31,CABA,02,809
5828,2020-12-31,Catamarca,10,19
5829,2020-12-31,Chaco,22,116
5830,2020-12-31,Chubut,26,281
5831,2020-12-31,Corrientes,18,40
5832,2020-12-31,Córdoba,14,585
5833,2020-12-31,Entre Ríos,30,323
5834,2020-12-31,Formosa,34,3
5835,2020-12-31,Jujuy,38,7
5836,2020-12-31,La Pampa,42,209
5837,2020-12-31,La Rioja,46,26
5838,2020-12-31,Mendoza,50,67
5839,2020-12-31,Misiones,54,26
5840,2020-12-31,Neuquén,58,314
5841,2020-12-31,Río Negro,62,202
5842,2020-12-31,SIN ESPECIFICAR,99,8
5843,2020-12-31,Salta,66,14
5844,2020-12-31,San Juan,70,33
5845,2020-12-31,San Luis,74,14
5846,2020-12-31,Santa Cruz,78,183
5847,2020-12-31,Santa Fe,82,910
5848,2020-12-31,Santiago del Estero,86,67
5849,2020-12-31,Tierra del Fuego,94,83
5850,2020-12-31,Tucumán,90,75
5851,2021-01-01,Buenos Aires,06,1281
5852,2021-01-01,CABA,02,554
5853,2021-01-01,Catamarca,10,12
5854,2021-01-01,Chaco,22,112
5855,2021-01-01,Chubut,26,102
5856,2021-01-01,Corrientes,18,59
5857,2021-01-01,Córdoba,14,256
5858,2021-01-01,Entre Ríos,30,53
5859,2021-01-01,Jujuy,38,2
5860,2021-01-01,La Pampa,42,147
5861,2021-01-01,La Rioja,46,14
5862,2021-01-01,Mendoza,50,26
5863,2021-01-01,Misiones,54,26
5864,2021-01-01,Neuquén,58,149
5865,2021-01-01,Río Negro,62,160
5866,2021-01-01,SIN ESPECIFICAR,99,1
5867,2021-01-01,Salta,66,3
5868,2021-01-01,San Juan,70,15
5869,2021-01-01,San Luis,74,2
5870,2021-01-01,Santa Cruz,78,73
5871,2021-01-01,Santa Fe,82,202
5872,2021-01-01,Santiago del Estero,86,9
5873,2021-01-01,Tierra del Fuego,94,104
5874,2021-01-01,Tucumán,90,20
5875,2021-01-02,Buenos Aires,06,2692
5876,2021-01-02,CABA,02,834
5877,2021-01-02,Catamarca,10,77
5878,2021-01-02,Chaco,22,181
5879,2021-01-02,Chubut,26,263
5880,2021-01-02,Corrientes,18,97
5881,2021-01-02,Córdoba,14,193
5882,2021-01-02,Entre Ríos,30,306
5883,2021-01-02,Jujuy,38,6
5884,2021-01-02,La Pampa,42,230
5885,2021-01-02,La Rioja,46,8
5886,2021-01-02,Mendoza,50,82
5887,2021-01-02,Misiones,54,32
5888,2021-01-02,Neuquén,58,238
5889,2021-01-02,Río Negro,62,186
5890,2021-01-02,SIN ESPECIFICAR,99,6
5891,2021-01-02,Salta,66,14
5892,2021-01-02,San Juan,70,32
5893,2021-01-02,San Luis,74,27
5894,2021-01-02,Santa Cruz,78,376
5895,2021-01-02,Santa Fe,82,809
5896,2021-01-02,Santiago del Estero,86,167
5897,2021-01-02,Tierra del Fuego,94,136
5898,2021-01-02,Tucumán,90,106
5899,2021-01-03,Buenos Aires,06,2008
5900,2021-01-03,CABA,02,900
5901,2021-01-03,Catamarca,10,36
5902,2021-01-03,Chaco,22,102
5903,2021-01-03,Chubut,26,161
5904,2021-01-03,Corrientes,18,70
5905,2021-01-03,Córdoba,14,318
5906,2021-01-03,Entre Ríos,30,209
5907,2021-01-03,Jujuy,38,1
5908,2021-01-03,La Pampa,42,147
5909,2021-01-03,La Rioja,46,4
5910,2021-01-03,Mendoza,50,41
5911,2021-01-03,Misiones,54,39
5912,2021-01-03,Neuquén,58,251
5913,2021-01-03,Río Negro,62,234
5914,2021-01-03,SIN ESPECIFICAR,99,3
5915,2021-01-03,Salta,66,9
5916,2021-01-03,San Juan,70,10
5917,2021-01-03,San Luis,74,24
5918,2021-01-03,Santa Cruz,78,196
5919,2021-01-03,Santa Fe,82,421
5920,2021-01-03,Santiago del Estero,86,49
5921,2021-01-03,Tierra del Fuego,94,50
5922,2021-01-03,Tucumán,90,84
5923,2021-01-04,Buenos Aires,06,5560
5924,2021-01-04,CABA,02,1664
5925,2021-01-04,Catamarca,10,67
5926,2021-01-04,Chaco,22,350
5927,2021-01-04,Chubut,26,517
5928,2021-01-04,Corrientes,18,165
5929,2021-01-04,Córdoba,14,627
5930,2021-01-04,Entre Ríos,30,557
5931,2021-01-04,Formosa,34,2
5932,2021-01-04,Jujuy,38,16
5933,2021-01-04,La Pampa,42,386
5934,2021-01-04,La Rioja,46,18
5935,2021-01-04,Mendoza,50,175
5936,2021-01-04,Misiones,54,59
5937,2021-01-04,Neuquén,58,535
5938,2021-01-04,Río Negro,62,362
5939,2021-01-04,SIN ESPECIFICAR,99,18
5940,2021-01-04,Salta,66,58
5941,2021-01-04,San Juan,70,139
5942,2021-01-04,San Luis,74,37
5943,2021-01-04,Santa Cruz,78,434
5944,2021-01-04,Santa Fe,82,1525
5945,2021-01-04,Santiago del Estero,86,152
5946,2021-01-04,Tierra del Fuego,94,162
5947,2021-01-04,Tucumán,90,373
5948,2021-01-05,Buenos Aires,06,5607
5949,2021-01-05,CABA,02,1539
5950,2021-01-05,Catamarca,10,64
5951,2021-01-05,Chaco,22,256
5952,2021-01-05,Chubut,26,607
5953,2021-01-05,Corrientes,18,185
5954,2021-01-05,Córdoba,14,920
5955,2021-01-05,Entre Ríos,30,711
5956,2021-01-05,Formosa,34,5
5957,2021-01-05,Jujuy,38,21
5958,2021-01-05,La Pampa,42,395
5959,2021-01-05,La Rioja,46,14
5960,2021-01-05,Mendoza,50,153
5961,2021-01-05,Misiones,54,34
5962,2021-01-05,Neuquén,58,624
5963,2021-01-05,Río Negro,62,416
5964,2021-01-05,SIN ESPECIFICAR,99,15
5965,2021-01-05,Salta,66,64
5966,2021-01-05,San Juan,70,185
5967,2021-01-05,San Luis,74,45
5968,2021-01-05,Santa Cruz,78,506
5969,2021-01-05,Santa Fe,82,1475
5970,2021-01-05,Santiago del Estero,86,138
5971,2021-01-05,Tierra del Fuego,94,116
5972,2021-01-05,Tucumán,90,231
5973,2021-01-06,Buenos Aires,06,5175
5974,2021-01-06,CABA,02,1678
5975,2021-01-06,Catamarca,10,49
5976,2021-01-06,Chaco,22,296
5977,2021-01-06,Chubut,26,495
5978,2021-01-06,Corrientes,18,187
5979,2021-01-06,Córdoba,14,867
5980,2021-01-06,Entre Ríos,30,570
5981,2021-01-06,Formosa,34,10
5982,2021-01-06,Jujuy,38,16
5983,2021-01-06,La Pampa,42,371
5984,2021-01-06,La Rioja,46,25
5985,2021-01-06,Mendoza,50,172
5986,2021-01-06,Misiones,54,51
5987,2021-01-06,Neuquén,58,598
5988,2021-01-06,Río Negro,62,386
5989,2021-01-06,SIN ESPECIFICAR,99,12
5990,2021-01-06,Salta,66,71
5991,2021-01-06,San Juan,70,136
5992,2021-01-06,San Luis,74,45
5993,2021-01-06,Santa Cruz,78,494
5994,2021-01-06,Santa Fe,82,1479
5995,2021-01-06,Santiago del Estero,86,174
5996,2021-01-06,Tierra del Fuego,94,174
5997,2021-01-06,Tucumán,90,221
5998,2021-01-07,Buenos Aires,06,5386
5999,2021-01-07,CABA,02,1415
6000,2021-01-07,Catamarca,10,71
6001,2021-01-07,Chaco,22,347
6002,2021-01-07,Chubut,26,526
6003,2021-01-07,Corrientes,18,247
6004,2021-01-07,Córdoba,14,1277
6005,2021-01-07,Entre Ríos,30,534
6006,2021-01-07,Formosa,34,5
6007,2021-01-07,Jujuy,38,25
6008,2021-01-07,La Pampa,42,369
6009,2021-01-07,La Rioja,46,21
6010,2021-01-07,Mendoza,50,177
6011,2021-01-07,Misiones,54,40
6012,2021-01-07,Neuquén,58,591
6013,2021-01-07,Río Negro,62,342
6014,2021-01-07,SIN ESPECIFICAR,99,21
6015,2021-01-07,Salta,66,66
6016,2021-01-07,San Juan,70,144
6017,2021-01-07,San Luis,74,64
6018,2021-01-07,Santa Cruz,78,442
6019,2021-01-07,Santa Fe,82,1512
6020,2021-01-07,Santiago del Estero,86,196
6021,2021-01-07,Tierra del Fuego,94,108
6022,2021-01-07,Tucumán,90,276
6023,2021-01-08,Buenos Aires,06,5183
6024,2021-01-08,CABA,02,1268
6025,2021-01-08,Catamarca,10,66
6026,2021-01-08,Chaco,22,239
6027,2021-01-08,Chubut,26,466
6028,2021-01-08,Corrientes,18,371
6029,2021-01-08,Córdoba,14,831
6030,2021-01-08,Entre Ríos,30,587
6031,2021-01-08,Formosa,34,2
6032,2021-01-08,Jujuy,38,32
6033,2021-01-08,La Pampa,42,325
6034,2021-01-08,La Rioja,46,18
6035,2021-01-08,Mendoza,50,186
6036,2021-01-08,Misiones,54,29
6037,2021-01-08,Neuquén,58,478
6038,2021-01-08,Río Negro,62,365
6039,2021-01-08,SIN ESPECIFICAR,99,27
6040,2021-01-08,Salta,66,66
6041,2021-01-08,San Juan,70,161
6042,2021-01-08,San Luis,74,46
6043,2021-01-08,Santa Cruz,78,348
6044,2021-01-08,Santa Fe,82,1452
6045,2021-01-08,Santiago del Estero,86,215
6046,2021-01-08,Tierra del Fuego,94,106
6047,2021-01-08,Tucumán,90,259
6048,2021-01-09,Buenos Aires,06,3235
6049,2021-01-09,CABA,02,1289
6050,2021-01-09,Catamarca,10,88
6051,2021-01-09,Chaco,22,180
6052,2021-01-09,Chubut,26,220
6053,2021-01-09,Corrientes,18,93
6054,2021-01-09,Córdoba,14,456
6055,2021-01-09,Entre Ríos,30,372
6056,2021-01-09,Formosa,34,19
6057,2021-01-09,Jujuy,38,14
6058,2021-01-09,La Pampa,42,137
6059,2021-01-09,La Rioja,46,37
6060,2021-01-09,Mendoza,50,82
6061,2021-01-09,Misiones,54,39
6062,2021-01-09,Neuquén,58,297
6063,2021-01-09,Río Negro,62,253
6064,2021-01-09,SIN ESPECIFICAR,99,14
6065,2021-01-09,Salta,66,15
6066,2021-01-09,San Juan,70,50
6067,2021-01-09,San Luis,74,10
6068,2021-01-09,Santa Cruz,78,365
6069,2021-01-09,Santa Fe,82,838
6070,2021-01-09,Santiago del Estero,86,88
6071,2021-01-09,Tierra del Fuego,94,76
6072,2021-01-09,Tucumán,90,93
6073,2021-01-10,Buenos Aires,06,2356
6074,2021-01-10,CABA,02,1047
6075,2021-01-10,Catamarca,10,42
6076,2021-01-10,Chaco,22,118
6077,2021-01-10,Chubut,26,253
6078,2021-01-10,Corrientes,18,122
6079,2021-01-10,Córdoba,14,231
6080,2021-01-10,Entre Ríos,30,311
6081,2021-01-10,Formosa,34,30
6082,2021-01-10,Jujuy,38,9
6083,2021-01-10,La Pampa,42,112
6084,2021-01-10,La Rioja,46,13
6085,2021-01-10,Mendoza,50,29
6086,2021-01-10,Misiones,54,7
6087,2021-01-10,Neuquén,58,143
6088,2021-01-10,Río Negro,62,167
6089,2021-01-10,SIN ESPECIFICAR,99,5
6090,2021-01-10,Salta,66,5
6091,2021-01-10,San Juan,70,14
6092,2021-01-10,San Luis,74,14
6093,2021-01-10,Santa Cruz,78,170
6094,2021-01-10,Santa Fe,82,544
6095,2021-01-10,Santiago del Estero,86,106
6096,2021-01-10,Tierra del Fuego,94,76
6097,2021-01-10,Tucumán,90,144
6098,2021-01-11,Buenos Aires,06,5284
6099,2021-01-11,CABA,02,1472
6100,2021-01-11,Catamarca,10,85
6101,2021-01-11,Chaco,22,282
6102,2021-01-11,Chubut,26,607
6103,2021-01-11,Corrientes,18,320
6104,2021-01-11,Córdoba,14,719
6105,2021-01-11,Entre Ríos,30,515
6106,2021-01-11,Formosa,34,20
6107,2021-01-11,Jujuy,38,21
6108,2021-01-11,La Pampa,42,286
6109,2021-01-11,La Rioja,46,23
6110,2021-01-11,Mendoza,50,181
6111,2021-01-11,Misiones,54,45
6112,2021-01-11,Neuquén,58,581
6113,2021-01-11,Río Negro,62,356
6114,2021-01-11,SIN ESPECIFICAR,99,13
6115,2021-01-11,Salta,66,72
6116,2021-01-11,San Juan,70,132
6117,2021-01-11,San Luis,74,73
6118,2021-01-11,Santa Cruz,78,432
6119,2021-01-11,Santa Fe,82,1455
6120,2021-01-11,Santiago del Estero,86,115
6121,2021-01-11,Tierra del Fuego,94,105
6122,2021-01-11,Tucumán,90,318
6123,2021-01-12,Buenos Aires,06,4998
6124,2021-01-12,CABA,02,1225
6125,2021-01-12,Catamarca,10,97
6126,2021-01-12,Chaco,22,273
6127,2021-01-12,Chubut,26,469
6128,2021-01-12,Corrientes,18,325
6129,2021-01-12,Córdoba,14,886
6130,2021-01-12,Entre Ríos,30,642
6131,2021-01-12,Formosa,34,99
6132,2021-01-12,Jujuy,38,21
6133,2021-01-12,La Pampa,42,221
6134,2021-01-12,La Rioja,46,19
6135,2021-01-12,Mendoza,50,188
6136,2021-01-12,Misiones,54,46
6137,2021-01-12,Neuquén,58,586
6138,2021-01-12,Río Negro,62,417
6139,2021-01-12,SIN ESPECIFICAR,99,20
6140,2021-01-12,Salta,66,57
6141,2021-01-12,San Juan,70,231
6142,2021-01-12,San Luis,74,47
6143,2021-01-12,Santa Cruz,78,334
6144,2021-01-12,Santa Fe,82,1477
6145,2021-01-12,Santiago del Estero,86,150
6146,2021-01-12,Tierra del Fuego,94,135
6147,2021-01-12,Tucumán,90,204
6148,2021-01-13,Buenos Aires,06,4880
6149,2021-01-13,CABA,02,1471
6150,2021-01-13,Catamarca,10,71
6151,2021-01-13,Chaco,22,268
6152,2021-01-13,Chubut,26,501
6153,2021-01-13,Corrientes,18,362
6154,2021-01-13,Córdoba,14,706
6155,2021-01-13,Entre Ríos,30,499
6156,2021-01-13,Formosa,34,104
6157,2021-01-13,Jujuy,38,31
6158,2021-01-13,La Pampa,42,219
6159,2021-01-13,La Rioja,46,20
6160,2021-01-13,Mendoza,50,172
6161,2021-01-13,Misiones,54,79
6162,2021-01-13,Neuquén,58,527
6163,2021-01-13,Río Negro,62,409
6164,2021-01-13,SIN ESPECIFICAR,99,18
6165,2021-01-13,Salta,66,65
6166,2021-01-13,San Juan,70,143
6167,2021-01-13,San Luis,74,31
6168,2021-01-13,Santa Cruz,78,344
6169,2021-01-13,Santa Fe,82,1449
6170,2021-01-13,Santiago del Estero,86,165
6171,2021-01-13,Tierra del Fuego,94,57
6172,2021-01-13,Tucumán,90,183
6173,2021-01-14,Buenos Aires,06,4810
6174,2021-01-14,CABA,02,1057
6175,2021-01-14,Catamarca,10,282
6176,2021-01-14,Chaco,22,279
6177,2021-01-14,Chubut,26,317
6178,2021-01-14,Corrientes,18,303
6179,2021-01-14,Córdoba,14,619
6180,2021-01-14,Entre Ríos,30,531
6181,2021-01-14,Formosa,34,89
6182,2021-01-14,Jujuy,38,24
6183,2021-01-14,La Pampa,42,194
6184,2021-01-14,La Rioja,46,16
6185,2021-01-14,Mendoza,50,137
6186,2021-01-14,Misiones,54,125
6187,2021-01-14,Neuquén,58,570
6188,2021-01-14,Río Negro,62,393
6189,2021-01-14,SIN ESPECIFICAR,99,22
6190,2021-01-14,Salta,66,80
6191,2021-01-14,San Juan,70,106
6192,2021-01-14,San Luis,74,54
6193,2021-01-14,Santa Cruz,78,315
6194,2021-01-14,Santa Fe,82,1431
6195,2021-01-14,Santiago del Estero,86,131
6196,2021-01-14,Tierra del Fuego,94,106
6197,2021-01-14,Tucumán,90,245
6198,2021-01-15,Buenos Aires,06,4196
6199,2021-01-15,CABA,02,1441
6200,2021-01-15,Catamarca,10,324
6201,2021-01-15,Chaco,22,211
6202,2021-01-15,Chubut,26,316
6203,2021-01-15,Corrientes,18,160
6204,2021-01-15,Córdoba,14,415
6205,2021-01-15,Entre Ríos,30,636
6206,2021-01-15,Formosa,34,61
6207,2021-01-15,Jujuy,38,39
6208,2021-01-15,La Pampa,42,175
6209,2021-01-15,La Rioja,46,19
6210,2021-01-15,Mendoza,50,143
6211,2021-01-15,Misiones,54,79
6212,2021-01-15,Neuquén,58,404
6213,2021-01-15,Río Negro,62,342
6214,2021-01-15,SIN ESPECIFICAR,99,8
6215,2021-01-15,Salta,66,84
6216,2021-01-15,San Juan,70,92
6217,2021-01-15,San Luis,74,77
6218,2021-01-15,Santa Cruz,78,296
6219,2021-01-15,Santa Fe,82,1323
6220,2021-01-15,Santiago del Estero,86,122
6221,2021-01-15,Tierra del Fuego,94,80
6222,2021-01-15,Tucumán,90,175
6223,2021-01-16,Buenos Aires,06,2913
6224,2021-01-16,CABA,02,987
6225,2021-01-16,Catamarca,10,124
6226,2021-01-16,Chaco,22,150
6227,2021-01-16,Chubut,26,141
6228,2021-01-16,Corrientes,18,39
6229,2021-01-16,Córdoba,14,694
6230,2021-01-16,Entre Ríos,30,324
6231,2021-01-16,Formosa,34,81
6232,2021-01-16,Jujuy,38,40
6233,2021-01-16,La Pampa,42,119
6234,2021-01-16,La Rioja,46,43
6235,2021-01-16,Mendoza,50,69
6236,2021-01-16,Misiones,54,263
6237,2021-01-16,Neuquén,58,268
6238,2021-01-16,Río Negro,62,257
6239,2021-01-16,SIN ESPECIFICAR,99,12
6240,2021-01-16,Salta,66,24
6241,2021-01-16,San Juan,70,35
6242,2021-01-16,San Luis,74,221
6243,2021-01-16,Santa Cruz,78,202
6244,2021-01-16,Santa Fe,82,850
6245,2021-01-16,Santiago del Estero,86,105
6246,2021-01-16,Tierra del Fuego,94,48
6247,2021-01-16,Tucumán,90,150
6248,2021-01-17,Buenos Aires,06,1966
6249,2021-01-17,CABA,02,1032
6250,2021-01-17,Catamarca,10,64
6251,2021-01-17,Chaco,22,84
6252,2021-01-17,Chubut,26,85
6253,2021-01-17,Corrientes,18,143
6254,2021-01-17,Córdoba,14,141
6255,2021-01-17,Entre Ríos,30,210
6256,2021-01-17,Formosa,34,27
6257,2021-01-17,Jujuy,38,38
6258,2021-01-17,La Pampa,42,70
6259,2021-01-17,La Rioja,46,27
6260,2021-01-17,Mendoza,50,36
6261,2021-01-17,Misiones,54,62
6262,2021-01-17,Neuquén,58,197
6263,2021-01-17,Río Negro,62,133
6264,2021-01-17,SIN ESPECIFICAR,99,4
6265,2021-01-17,Salta,66,8
6266,2021-01-17,San Juan,70,8
6267,2021-01-17,San Luis,74,198
6268,2021-01-17,Santa Cruz,78,226
6269,2021-01-17,Santa Fe,82,529
6270,2021-01-17,Santiago del Estero,86,96
6271,2021-01-17,Tierra del Fuego,94,37
6272,2021-01-17,Tucumán,90,21
6273,2021-01-18,Buenos Aires,06,5035
6274,2021-01-18,CABA,02,1379
6275,2021-01-18,Catamarca,10,130
6276,2021-01-18,Chaco,22,241
6277,2021-01-18,Chubut,26,224
6278,2021-01-18,Corrientes,18,118
6279,2021-01-18,Córdoba,14,572
6280,2021-01-18,Entre Ríos,30,581
6281,2021-01-18,Formosa,34,13
6282,2021-01-18,Jujuy,38,27
6283,2021-01-18,La Pampa,42,146
6284,2021-01-18,La Rioja,46,20
6285,2021-01-18,Mendoza,50,143
6286,2021-01-18,Misiones,54,262
6287,2021-01-18,Neuquén,58,500
6288,2021-01-18,Río Negro,62,407
6289,2021-01-18,SIN ESPECIFICAR,99,6
6290,2021-01-18,Salta,66,87
6291,2021-01-18,San Juan,70,113
6292,2021-01-18,San Luis,74,422
6293,2021-01-18,Santa Cruz,78,339
6294,2021-01-18,Santa Fe,82,1240
6295,2021-01-18,Santiago del Estero,86,125
6296,2021-01-18,Tierra del Fuego,94,80
6297,2021-01-18,Tucumán,90,227
6298,2021-01-19,Buenos Aires,06,4872
6299,2021-01-19,CABA,02,1249
6300,2021-01-19,Catamarca,10,156
6301,2021-01-19,Chaco,22,251
6302,2021-01-19,Chubut,26,374
6303,2021-01-19,Corrientes,18,108
6304,2021-01-19,Córdoba,14,705
6305,2021-01-19,Entre Ríos,30,594
6306,2021-01-19,Formosa,34,27
6307,2021-01-19,Jujuy,38,27
6308,2021-01-19,La Pampa,42,168
6309,2021-01-19,La Rioja,46,19
6310,2021-01-19,Mendoza,50,184
6311,2021-01-19,Misiones,54,252
6312,2021-01-19,Neuquén,58,503
6313,2021-01-19,Río Negro,62,413
6314,2021-01-19,SIN ESPECIFICAR,99,13
6315,2021-01-19,Salta,66,60
6316,2021-01-19,San Juan,70,70
6317,2021-01-19,San Luis,74,232
6318,2021-01-19,Santa Cruz,78,437
6319,2021-01-19,Santa Fe,82,1244
6320,2021-01-19,Santiago del Estero,86,102
6321,2021-01-19,Tierra del Fuego,94,126
6322,2021-01-19,Tucumán,90,197
6323,2021-01-20,Buenos Aires,06,4620
6324,2021-01-20,CABA,02,1498
6325,2021-01-20,Catamarca,10,49
6326,2021-01-20,Chaco,22,232
6327,2021-01-20,Chubut,26,324
6328,2021-01-20,Corrientes,18,99
6329,2021-01-20,Córdoba,14,577
6330,2021-01-20,Entre Ríos,30,539
6331,2021-01-20,Formosa,34,32
6332,2021-01-20,Jujuy,38,33
6333,2021-01-20,La Pampa,42,107
6334,2021-01-20,La Rioja,46,42
6335,2021-01-20,Mendoza,50,170
6336,2021-01-20,Misiones,54,152
6337,2021-01-20,Neuquén,58,447
6338,2021-01-20,Río Negro,62,328
6339,2021-01-20,SIN ESPECIFICAR,99,13
6340,2021-01-20,Salta,66,88
6341,2021-01-20,San Juan,70,105
6342,2021-01-20,San Luis,74,568
6343,2021-01-20,Santa Cruz,78,395
6344,2021-01-20,Santa Fe,82,1162
6345,2021-01-20,Santiago del Estero,86,171
6346,2021-01-20,Tierra del Fuego,94,100
6347,2021-01-20,Tucumán,90,168
6348,2021-01-21,Buenos Aires,06,4665
6349,2021-01-21,CABA,02,1182
6350,2021-01-21,Catamarca,10,116
6351,2021-01-21,Chaco,22,217
6352,2021-01-21,Chubut,26,381
6353,2021-01-21,Corrientes,18,197
6354,2021-01-21,Córdoba,14,562
6355,2021-01-21,Entre Ríos,30,422
6356,2021-01-21,Formosa,34,61
6357,2021-01-21,Jujuy,38,36
6358,2021-01-21,La Pampa,42,111
6359,2021-01-21,La Rioja,46,28
6360,2021-01-21,Mendoza,50,164
6361,2021-01-21,Misiones,54,191
6362,2021-01-21,Neuquén,58,525
6363,2021-01-21,Río Negro,62,319
6364,2021-01-21,SIN ESPECIFICAR,99,13
6365,2021-01-21,Salta,66,55
6366,2021-01-21,San Juan,70,109
6367,2021-01-21,San Luis,74,982
6368,2021-01-21,Santa Cruz,78,246
6369,2021-01-21,Santa Fe,82,1022
6370,2021-01-21,Santiago del Estero,86,88
6371,2021-01-21,Tierra del Fuego,94,71
6372,2021-01-21,Tucumán,90,167
6373,2021-01-22,Buenos Aires,06,3795
6374,2021-01-22,CABA,02,1126
6375,2021-01-22,Catamarca,10,79
6376,2021-01-22,Chaco,22,173
6377,2021-01-22,Chubut,26,307
6378,2021-01-22,Corrientes,18,175
6379,2021-01-22,Córdoba,14,702
6380,2021-01-22,Entre Ríos,30,353
6381,2021-01-22,Formosa,34,25
6382,2021-01-22,Jujuy,38,31
6383,2021-01-22,La Pampa,42,138
6384,2021-01-22,La Rioja,46,21
6385,2021-01-22,Mendoza,50,141
6386,2021-01-22,Misiones,54,163
6387,2021-01-22,Neuquén,58,453
6388,2021-01-22,Río Negro,62,316
6389,2021-01-22,SIN ESPECIFICAR,99,14
6390,2021-01-22,Salta,66,64
6391,2021-01-22,San Juan,70,79
6392,2021-01-22,San Luis,74,2437
6393,2021-01-22,Santa Cruz,78,259
6394,2021-01-22,Santa Fe,82,906
6395,2021-01-22,Santiago del Estero,86,104
6396,2021-01-22,Tierra del Fuego,94,74
6397,2021-01-22,Tucumán,90,128
6398,2021-01-23,Buenos Aires,06,2354
6399,2021-01-23,CABA,02,815
6400,2021-01-23,Catamarca,10,43
6401,2021-01-23,Chaco,22,131
6402,2021-01-23,Chubut,26,165
6403,2021-01-23,Corrientes,18,134
6404,2021-01-23,Córdoba,14,340
6405,2021-01-23,Entre Ríos,30,261
6406,2021-01-23,Formosa,34,29
6407,2021-01-23,Jujuy,38,20
6408,2021-01-23,La Pampa,42,71
6409,2021-01-23,La Rioja,46,51
6410,2021-01-23,Mendoza,50,69
6411,2021-01-23,Misiones,54,181
6412,2021-01-23,Neuquén,58,164
6413,2021-01-23,Río Negro,62,151
6414,2021-01-23,SIN ESPECIFICAR,99,7
6415,2021-01-23,Salta,66,32
6416,2021-01-23,San Juan,70,10
6417,2021-01-23,San Luis,74,1225
6418,2021-01-23,Santa Cruz,78,151
6419,2021-01-23,Santa Fe,82,544
6420,2021-01-23,Santiago del Estero,86,124
6421,2021-01-23,Tierra del Fuego,94,68
6422,2021-01-23,Tucumán,90,44
6423,2021-01-24,Buenos Aires,06,1560
6424,2021-01-24,CABA,02,902
6425,2021-01-24,Catamarca,10,71
6426,2021-01-24,Chaco,22,37
6427,2021-01-24,Chubut,26,91
6428,2021-01-24,Corrientes,18,22
6429,2021-01-24,Córdoba,14,140
6430,2021-01-24,Entre Ríos,30,176
6431,2021-01-24,Formosa,34,16
6432,2021-01-24,Jujuy,38,9
6433,2021-01-24,La Pampa,42,55
6434,2021-01-24,La Rioja,46,18
6435,2021-01-24,Mendoza,50,35
6436,2021-01-24,Misiones,54,88
6437,2021-01-24,Neuquén,58,128
6438,2021-01-24,Río Negro,62,117
6439,2021-01-24,SIN ESPECIFICAR,99,7
6440,2021-01-24,Salta,66,19
6441,2021-01-24,San Juan,70,7
6442,2021-01-24,San Luis,74,641
6443,2021-01-24,Santa Cruz,78,92
6444,2021-01-24,Santa Fe,82,285
6445,2021-01-24,Santiago del Estero,86,54
6446,2021-01-24,Tierra del Fuego,94,21
6447,2021-01-24,Tucumán,90,41
6448,2021-01-25,Buenos Aires,06,4475
6449,2021-01-25,CABA,02,1260
6450,2021-01-25,Catamarca,10,64
